text_object,containsMention_category,weekday_category
"rt ong are you waiting for your good night message",1,5
"every time i see her i wonder if theres a ghost chiropractor out there that can help",1,5
"rt falcons wr calvin ridley who had his mri today and is considered day to day was diagnosed with a mid foot sprain source s…",1,5
"rt among us is just a danganronpa rogue like",1,5
"rt how it started how it’s going",1,5
"it gets better every time",1,5
"noted stay safe tmrw &lt",1,5
"well in corona times a significant number of votes is cast by mail if that takes time in <u+fe><u+fea> it…",1,5
"i dont think its that simple no one yet has explained what they mean by labour anti semitism is i…",1,5
"rt i vote seventeen for worldwide fans choice mamavote",1,5
"rt youtuber attacked by flying cheese fondue in spectacular viral video",1,5
"it was only just a dream~",0,5
"rt lockdown sounds like a shit film starring danny dyer",1,5
"tls having a d breakdown <u+ff><u+fc><u+ffc>",0,5
" a very bad boy",1,5
"rt kirsty wark got absolutely bodied by barnaby you can tell this did not pan out how she planned it to",1,5
"bunny not yet but i want them he’s amazing",1,5
"would’ve been cool if they didn’t rip someone else’s design",0,5
"rt thank you minnesota",1,5
"national covid lockdown expected across england next week",0,5
"rt polish bakers support protests with lightning bolts on bread and pastries",1,5
"were already prisoners in our own homes americans die every day we have % of the world…",1,5
"rt in it’s not directed at you you just posted it it is what it is<u+f><u+ffe><u+d><u+><u+fef>",1,5
"rt bitcoin bull bull bull",1,5
"rt remember if you run into any issues at your polling place call or your voter protection hotline",1,5
"rt clip i cant stop the feeling oh my <u+b><u+cd><u+c> <u+baa><u+cc>",1,5
"rt women is bc fr yuh",1,5
"rt power uk oftyne …",1,5
"rt the @rawilcox people like her are honestly becoming an issue the self hatred is real and most don…",1,5
"ughh twix slap ur just to scred to admit it",1,5
"imagining you with some autotune going oooohh at tha night show oouuu",1,5
"smell",0,5
"dont mind if i do",1,5
"rt the making of “karma”",1,5
"<u+f> apparel alert <u+fe> score your sjr hockey apparel before nov and have before the season holidays shop…",0,5
"lol i feel bad for you for being his number one fan boi for…",1,5
"“i don’t owe anyone an explanation”",1,5
"rt happy anniversary our beloved cbx<u+><u+fef> exo exocbx chen baekhyun xiumin hundredhyun",1,5
" isn’t contagious either but it’s still a valid statistic apparently",1,5
"rt retweet and like this and i’ll pick a few people to make into a spooky illustration",1,5
"do you see it now shskakdhfdh",1,5
"rt republican position is clerks shouldn’t count votes until all polls close and then you get a four hour window to count ce…",1,5
"rt trending ph trends i am <u+ff><u+fed> sbonmtvlivestream sb",1,5
"rt <u+c><u+a> hey class schedule <u+f> <u+a><u+c> <u+ab> <u+ab> <u+e><u+e><u+e>png goodnotes",1,5
"rt exe in case you were wondering how tall eret really is with his boots on here you go for reference im """,1,5
"rt my mom is an elementary school principal in phx she was told all students had to come back earlier this month they don’t do…",1,5
"rt jill and i are praying for all those impacted by hurricane zeta the entire nation stands with you as you rebuild and recover",1,5
"rt no scoring in the second quarter here nw at halftime",1,5
"aw?$?$ im so confused",1,5
"lmao girl i’ve watched some and i’m like you know what salute the sissy’s who do this ting cahhhhhh i…",1,5
"rt i did it",1,5
"rt bts trans [article] bts will show the stage of the new album title track life goes on at the amas usa for th…",1,5
"rt i will ignore lockdown disrespectfully i got shit to do",1,5
"the good news of the day is that another long process related to grad school stuff seemed really daunting i emaile…",0,5
"i need them",1,5
"rt last chance win a free pair of off white x air jordan “sail” enter here &gt tonight pm et …",1,5
"they’re going into say at home orders this weekend i think so what’s the problem with we…",1,5
"rt let me be clear hardworking americans should not be paying more in federal income taxes than amazon or netflix it’s time f…",1,5
"rt second lockdown? who wants to marry",1,5
"like not even close",1,5
"omg yeyeahhhhhh <u+f><u+f><u+c><u+fef><u+c><u+fef>",1,5
" damn you win",1,5
"rt nobody iconsremix video ‰ ready <u+f> icons swipe <u+a> to see ur president keep streaming <u+fb> link in bio",1,5
"rt <u+f> is joining for an rdcxcheckin to answer your questions tune in right here on twitter liv…",1,5
"rt dtk we will launch presale on november th we hope you all support us <u+b><u+fef>",1,5
"since when did ash have a gengar <u+f>",1,5
"rt yaaaaallllllll george lopez reunion <u+fd><u+fd><u+fd><u+fd>",1,5
"rt loleven hyejun hyung has this kind of viewers immersion he was nagged by a fan to be kind to hyejun lee daepyo got a…",1,5
"rt because of what we do over the next days calls texts conversations helping a friend to vote and more w…",1,5
"oh look the white woman on social media is here to call…",1,5
"rt this lebanese celebrity has been holding hannah ogundele a nigerian woman domestic worker hostage for months she has co…",1,5
"rt the ads against are created and funded by the same people who are rioting and burning down cities across…",1,5
"imo joe is nervous this wont end well",1,5
"i’ve done a lot of exposure therapy this week for certain things but i’m also cutting myself some slack for the fe…",0,5
"rt congratulations sb kings of mtv friday livestream x most requested for straight weeks …",1,5
"zodiac sign thread ? drop emmm",0,5
"rt the cast of george lopez recreating the intro is my new favorite video <u+fa>",1,5
"its not censorship",1,5
"theaters?",1,5
"a preview for tomorrows afternoon costume stream had to do a wardrobe check make sure it still fit<u+f>",0,5
"you right <u+f>",1,5
"reminder creative arts and worship is donating customized masks to attendees this sunday we look forward to wors…",0,5
"today’s poll most unpopular politician in scotland other than johnson i believe",1,5
"rt @duke stop being on bad terms with people you lovedeath is real and random",1,5
" hours to wandasho",0,5
"melo in okc was a wild ride <u+f>",0,5
"rt <u+f> halloween prize draw day chance to win £ <u+>get flying reply and guess the spooky anagram include the has…",1,5
"everybody need a thneed kicks people woohoo",0,5
"true and effective",0,5
"jeffords well said",1,5
"as soon as i get my order i am deleting your app and ordering from someone else it should not take an h…",1,5
"rt will be with at all three of her stops across texas today per hegar campaign txsen",1,5
"true and effective",0,5
"its beats internationals world were just living in it",1,5
"rt i vote for btsv taehyung from bts twt for bousnidstars bousnid",1,5
"no problem my favorite are the rael ones theyre really invisible and they come in bigger patches so…",1,5
"if you have a long pinky nail i’m convinced you’re a cultist <u+fd>",0,5
"sam mustipher will make his first nfl start sunday the notre dame grad has been sitting in on quarterback meetings…",0,5
"please",0,5
"rt can i ask a favor? this ig user is passing off other content creators work as their own the most recent videos are al…",1,5
"he’s here",0,5
"open smartnews and read philadelphia police investigating three separate broad daylight shootings here…",0,5
"history twt keep voting <u+><u+><u+><u+> im voting for bts for favorite social artist at the amas twt bts",1,5
"rt breaking another hunter biden laptop was taken into custody during a dea raid earlier this year at the office of a for…",1,5
"rt i just donated to steve bullock for us senate his race in montana is a toss up",1,5
"that’s why trump think he did so much lmao",0,5
"make your own team you need a manager editor coach all?????",1,5
"my cc might be dry but i won’t let yours be — yes i love the sound of that",0,5
"when will a pretty person hold me in their arms and promise me the world",0,5
"khsvmhs luke kooy chippewas rush yards to khs ",0,5
"are we gonna make an article to vilify every black woman who says the n word or y’all be reachin",1,5
"addiction is not about shame it indicates passion which may or may not be misplaced",0,5
" i was really proud of him ",0,5
"he died rip to a brother",1,5
"happy full moon <u+f>",0,5
"rt thank you for participating in our release were excited to meet all the people who joined us well be raffling…",1,5
"never i would belong to that million",0,5
"lemon it’s spooky day",1,5
"rt everyone shut up and look at seungkwan",1,5
"thank u",1,5
"guess that’s what friends are for to be abandoned over political disagreements",0,5
"rt weve missed you imola <u+fee><u+ff><u+><u+fef>",1,5
"rt me trying to stay positive when my life falling apart",1,5
"it’s not that republicans are ugly physically it’s your behavior that is with all of the lying an…",1,5
"rt nd west branch beaver local nd mineral ridge lisbon ",1,5
"rt this night is almost over and jaime harrison never answered the question would you vote for justice amy coney barre…",1,5
"get it together",0,5
"rt i didn’t want to put them up before i had already signed them just in case i don’t want to keep u waiting so i did as m…",1,5
"stopppppp this is so cute omg",1,5
"i dunno why but ive been super feeling mummies lately",1,5
"rt <u+fb>nong gulf has been nominated for ""numsaowaisai "" of kazz award <u+fb>send sms at typing kb the vote baht v…",1,5
"allanlichtman just announced on that biden will win we hope that he loses his perfect prediction record",1,5
"rt seokjin stating facts and facts only",1,5
"if you look like this call her",0,5
"rt bts <u+bc><u+dc><u+cc><u+b><u+be> btsbe &ltlife goes on&gt am est pm kst lifegoeson",1,5
"rt klopp ""thiago is desperate to make the next steps but whether he will be ready for tomorrow we will have to see""",1,5
"good news you have chance to win $ dollars gift card from walmart or target you chose the deadline extended…",0,5
"rt this is among the weirdest things about them its as if they want to be angry",1,5
"you do know people can fact check lies right ?",1,5
"kanye west be on some other shit",0,5
"• what is ur thoughts on no sex until marriage",0,5
"rt tw rivals michigan wr commit xavier worthy just told me he’ll be at the west bloomfield game tonight we…",1,5
"rt | japan fanclub gallery bts japan official magazine vol making bts <u+bc><u+dc><u+cc><u+b><u+be> twt",1,5
"smh sigh",1,5
"rt a judge has ordered illinois teen kyle rittenhouse be extradited to wisconsin to face homicide charges",1,5
"harry taylor has decided to call time on his career at geelong thank god that salary cap was going to be tight wi…",0,5
"love this",1,5
"how much?",1,5
"rt this year joe biden told a black man that if he didnt vote for him he wasnt black how is that for taking the black…",1,5
"rt taku ""whats your favorite genre of music"" ""anime ops"" some weebs deserve to be bullied",1,5
"rt twt es preciosos <u+fc><u+f> i followed and i vote for rm of bts twt for biggestcrush on tdyawa…",1,5
"russell is an sgrspudoftheweek because he is a great role model in class he is kind and inviting to all his class…",0,5
"here is my yearly bring back burger king crown nuggets tweet",0,5
"rt kokoy de santos is officially nominated to the most handsome bl actors of congratulations how to vote? lik…",1,5
"tom and jerry",0,5
"rt no one loves and adores wei wuxian as much as xiao zhan does a mini thread",1,5
"if i get all my homework done today i can sewwwww the weekend away <u+fa><u+><u+fef>",0,5
"looking for a great new gig?? <u+b><u+fef><u+b><u+fef>",0,5
"what if",0,5
" even they have had enough",1,5
"brown lol",1,5
"rt situations be small but the principle be heavy that’s the part they don’t get",1,5
"rt how it started how it’s going",1,5
"rt as martin is on his training wheels today he will be accompanied by the silver fox",1,5
"where it should have been to begin with its a mongrel",1,5
"rt bro was whippin that mf",1,5
"brush lmaoo i want plate",1,5
"rt @calig i am very hard headed when it comes to people telling me things before i see it it’s really like a smack in the face but my…",1,5
"rt ‘silence’ has come to hack more than the feed newprofilepic",1,5
"% baby <u+fd>",0,5
"popcornman hey do you have unlimited refills?",1,5
"rt will the government waste every second of sacrifice every missed birth wedding and funeral every shattered livelihoo…",1,5
"corn maze is much more entertaining",1,5
"rt i dont blame donald trump for the racism problem in america its been going on since our inception however good men…",1,5
"once again those leftists project what they are onto others",0,5
"rt sir i made this for you",1,5
"mate done",1,5
"no its not even mine",1,5
"i have unlocked the grand price amazonfindthecracker",0,5
"actually phoebe bridgers is halloween music bc of these album covers",0,5
"rt mama’s fan choice awards mamavote treasure",1,5
"everytime i listen to &lt x bad bunny it gives me the chills<u+fa> he talks about retiring<u+fd>",0,5
"oh and it’s not even as though we can now order from anywhere else cus everywhere will be shut",1,5
"thank you",1,5
"rt watts sweet boys a weekly podcast ",1,5
"rt i was the last reporter skeptical of russiagate invited on msnbc that was in january ",1,5
"rt was gonna hold off til halloween but its everywhere else now so have a pic of volken the necromancer and meri the werewo…",1,5
"rt “i found them when i needed them the most” i almost teared up because this is how every army feelings about twt <u+fa><u+fc>…",1,5
"california highway patrol aircraft nhp a as was spotted near placer county ca at approximately utc s…",0,5
"rt <u+cc> chuck lyrics by kim do hoon tenten moonbyul composed by kim do hoon tenten arranged by tenten ""dont…",1,5
"rt peat <u+fc> sbmtvpeat",1,5
"only on you tho",1,5
"his voice",1,5
"rt jewelry genuinely just happy to be alive today<u+f> be safe this weekend covid cases are through the fucking roof",1,5
"wow ur hot",1,5
"oomfs i still havent watched the spn ep",0,5
"what",1,5
"rt wizkids madeinlagos album over m streams on audiomack in less than hrs over m streams on boomplay in less than …",1,5
"rt i like being alone but sometimes i want to be alone w someone",1,5
"please follow me back",1,5
"rt ""a leaked confidential document obtained by breitbart news reveals that a coalition of left wing groups in minnesota f…",1,5
"why is a political add making me cry?",0,5
"hrrruhh",1,5
"halftime quakertown upper moreland ",0,5
"rt i sawed the demons doom requested by",1,5
"i know huhlol",1,5
"yay congrats",1,5
"listening to messianic friend station id vietnam stereo on tsiyon road radio station praise worship…",0,5
"love love will tear us apart again",0,5
"rt home sweet home <u+fcd>macon ga raisethebar | roartogether",1,5
"getting the halloween candy ready for the kids trump kag …",1,5
"rt jill and i are praying for all those impacted by hurricane zeta the entire nation stands with you as you rebuild and recover",1,5
"rt inaugurated the cactus garden and butterfly part at kevadia",1,5
"whats the plan? have been complaining for years wheres the plan?…",1,5
"rt yaaaaallllllll george lopez reunion <u+fd><u+fd><u+fd><u+fd>",1,5
"sigh ",0,5
"scud ties",0,5
"who is leading key senate races less than a week from election? here’s what polls show via",1,5
"from the mask of anarchy “rise like lions after slumber in unvanquishable number shake your chains to earth like de…",0,5
"rt this scene from superbad still makes me laugh <u+f>",1,5
"to be fair my desire to play any kind of game lately has just vanished its tragic i dont even wanna play hades ",0,5
"gamersfortrump tourney judge and rockstar host ",1,5
"nd lockdowni swear mannnnnnnnnnnnnnnnnnn",0,5
"buoy that osb is a fundamentalist to his belief sy…",1,5
"the crab or ??",1,5
"adrien like <u+fd><u+ffc><u+d><u+faf><u+fd><u+ffc><u+d><u+faf><u+fd><u+ffc><u+d><u+faf>",1,5
"rt didnt hyejoo burn the moon without u and then left u on it",1,5
"rt enhypen border day one concept photo dusk ver <u+bc><u+da> niki borderdayone dusk",1,5
"dani nell and love fancam",0,5
"couldn’t happen to a nicer group of people",1,5
"cant breathe <u+fd><u+fd><u+fd>",1,5
"when i forget to tell the delivery man to call my number instead of ringing the bell whilst everyone is sleeping at…",0,5
"i wanna sit on a doms lap",0,5
"rt remember when you had to look in the newspaper to get movie times?",1,5
"rt everytime someone unironically says ""stop making ships and start making the game"" the release date of starcitizen gets pu…",1,5
"rt follow everyone who likes and retweets this<u+fe><u+> ddrive",1,5
"rt @safiyax scenes from al aqsa ""we will sacrifice ourselves for you o messenger of allah""",1,5
"these edits in borat is goat shit",0,5
"rt the results of intensive track <u+fe><u+fef> maintenance carried out between bengaluru and mysuru in karanataka are there for everyone…",1,5
"rt sweet fancy moses",1,5
"rt when your first kiss <u+f> is funny <u+f> cute and weird at the same time like<u+f><u+f> cutenessoverload <u+>",1,5
"rt pure bliss jenniferwinget jennifer winget",1,5
"nice take a couple days off and everyone bails and forgets me icing just the icing on the shit cake",0,5
"i have two daughters who attack me like this all the time lol love it",1,5
"white",1,5
"rt trust no polls go vote",1,5
"rt i am hoping all and soccer fans like the fact that we are doing this in english please retweet and s…",1,5
"rt channing crowder on paying taxes as a millionaire",1,5
"bby i’m sorry <u+fa> sending you lots of hugs and love <u+f>",1,5
"rt i really want to know what percentage of the crowd believe this and what thinks of it as ""comedy"" and still love the guy ht…",1,5
"rt come on georgia help us save this country",1,5
"""more people will be living because of this work and because of this fight"" truth from af",1,5
"one thing about me ima pull up to kick it with packs of peach rings",0,5
"browns? lmaooooo",1,5
"how do trump supporters call him a supporter of this stuff",1,5
"rt kirby at the beach",1,5
"scoups bi scoups bisexual",1,5
"rt with covid cases rising flu season and sad approaching here’s a few holistic ways to stay healthy and sane this seas…",1,5
"rt zaky mama’s fan choice awards mamavote twice",1,5
"rt <u+ff>dance practice pretty savage <u+ff>",1,5
"motivational words from yoongi is what i need sometimes<u+f>",0,5
"gladys will be saddened to hear no sausage saturday",1,5
"chase ur dreams <u+f>",1,5
"rt chelsea strike first the blues finally have the breakthrough as fiabema sweeps home from livramentos low delivery <u+f> …",1,5
"of course i’m gonna post a couple pics in my next tweet",1,5
"just listening to music im v tired and bored <u+f>",1,5
"omfg ann vs clara next lol the slaughtering",0,5
"gosh i hope you’re right just thinking about a biden win makes me sick simply because it’s actually a harris win baitandswitch",1,5
"rt you all people i wanna do a giveaway of these phones winner to announced next week rd november exactly pm retwe…",1,5
"those are always the most involved philosophical questions",1,5
"rt can everybody please rt this? maybe someone on your tl can help",1,5
"h but are you as good once as you ever were?",1,5
"it wasnt even difficult or that long i was just lazy and procrastinating because akere ke ne masepa <u+fd><u+fd><u+fd><u+fd>",0,5
"rt bighit clowning fansites i cant <u+f><u+f><u+f> members bighit",1,5
"god forbid who are these fools? daenerys sha is the only manageable person here",0,5
"rt hi my moms car kena pecah and her bag got stolen near ampg pnt overhead traffic light police rpt hve been made but just…",1,5
"rt fmr gop florida attorney general and secretary of state jim smith endorses for president “there are times when yo…",1,5
"rt jungkook in this balenciaga outfit <u+>",1,5
"rfq research on school enrollment and school completion among refugee children in esenyurt istanbul",0,5
"grande",1,5
"rt the folklore guitars are cute but why did she never release these?",1,5
"omg traggs taking potshots at perry mason <u+f>",0,5
"of course he wants to stay on this isn’t surprising at all considering that barr has his own agenda apar…",1,5
"yeah",1,5
"yourw a fucking crybaby plain and simple the fact that you had to pay a psychiatrist to tell you that is just s…",0,5
"rt im on addderalll",1,5
"rt alfonso came here with a dream and now he’s been robbed of his future enough is enough",1,5
"rt i<u+><u+fef>love seeing dancing to ‘work that’lifting us up giving us h…",1,5
"newsom unveils $ million covid testing lab in valencia",0,5
"twt i vote for suga twt as best producer ekpbestproducersuga <u+>",1,5
"rt sorry chair occupied",1,5
"rt hon mojisola alli macaulay of the apc defeated hon dipo olorunrinu of the pdp by about votes to to wi…",1,5
"is she",1,5
"@abbyfawcett good luck",1,5
" that is badass congrats",1,5
"aww thanks but i think that you deserve all the success youve gotten",1,5
"sooo proud of you <u+fd><u+fa>",1,5
"rt yaaaaallllllll george lopez reunion <u+fd><u+fd><u+fd><u+fd>",1,5
" youre so sweet my son <u+fa> if i can draw it for you i definetly will",1,5
"tauson won <u+><u+fef><u+><u+fef> and bolsova doing lords work so far",0,5
"we need to thank u",1,5
"rt if you don’t agree with the left they will either cancel you or loot and riot meanwhile they try to shove their “tolera…",1,5
"rt surprise",1,5
"rt ""it feels like the time is right to hear the stories of these creative women whose voices haven’t been heard until now""…",1,5
"what if the slave owners are real nice? lmao the fuck?",1,5
"happy birthday <u+fa>",1,5
"""so you decided to leave me without an explanation? heartbroken is an understatement""",0,5
"rt ion know who need to hear this but that drama shit for ugly bitches ",1,5
"james fati is years younger than pulisic and dropping more g a per game in a league just as hard…",1,5
"rt my followers have been going up and down like a yo yo this week",1,5
" that’s all",0,5
"i can just tell that you’re going to do it regardless lh",1,5
"chloe she they soot",0,5
"please board all lowell line trains on the inbound platform at west medford wedgemere and winchester center for t…",0,5
"lowes is much better anyway",1,5
"never thought id see the day where the french had more balls than america",1,5
"sweet",1,5
"rt burnaboy releases album i enjoy olamide releases album i enjoy wizkid releases album i enjoy davido releases album i…",1,5
"what do you mean?",1,5
"rt …",1,5
"rt y’all hate trmp in office but don’t want to vote? make it make sense",1,5
"mood tonight",0,5
"the feeling when a dm says this kind of omenous thing about a party you didnt watched the last session of yet",0,5
"rt @oosoom its and yall still dont ride roller coasters? pussies",1,5
"brb crying",1,5
"rt season’s greetings nct dream wayv nct ",1,5
"rt richard is shooting on a ar iv full frame camera now but most of his work…",1,5
"what a pitty i do not see the sale maybe next time ",1,5
"beaver nation check it out this season i get to sit next to my dad in the stands for the first time ever<u+fe> plus…",0,5
"joy yes almost everyone at the office<u+fe><u+fc>",1,5
"ready for ski season? with this $ million aspen colorado home you will be available for the first time in …",0,5
"i was just desperate and i thought he dipped",1,5
"rt its not too late for that cute couples costume",1,5
"sweet then i think were gucci im ready when u are ]",1,5
"rt well look at that",1,5
"rt around the world the best predictor of controlling covid is social cohesion the understanding that we’re all in this to…",1,5
"rt day i vote ateez for worldwide fans choice mamavote",1,5
"rt slight moves btch no dancer <u+f>",1,5
"please link i want in on the joke",1,5
"rt bts they gave a spoiler life goes on at un but actually it was not a spoiler they just always talk about their real stories…",1,5
"rt here’s to devil’s night my new favorite holiday",1,5
"rt it will cost you $ to retweet these endsars pictures",1,5
"edupoint will refund full % of your lesson payment if you are not satisfied with our lessons and tutor performa…",0,5
"theyre so annoying bruh like sir just give up",1,5
"is giving away copy of the sims snowy escape enter @",1,5
"“stab the poor” ranbook",1,5
"rt you are sad? wonjin said he cant live without mogu and proceed to give mogu a hug now you are sadder <u+fa>",1,5
"lookin good",1,5
"rt my nephew tested positive i want trump gone as soon as possible it’s too much",1,5
"police shooting of black man near portland raises tension",0,5
"a chester would be fking spinning in his grave b government protecting themselves instead of the people? you mea…",0,5
"wha wha what??",0,5
"rt sehun sneezes chanyeol bless you~ sehun <u+d><u+b><u+d>n<u+df> <u+b><u+d><u+d> baekhyun sneezes sehun <u+d><u+e><u+d><u+e><u+e> <u+b><u+d><u+d> sehun sneezes also sehun <u+d><u+e>…",1,5
"is taulia related to tua??",1,5
"kwasea <u+f><u+f><u+f>",0,5
"im okayish but urgh xx",1,5
"yes please",1,5
"we got one of those ridiculous things too",1,5
"suffering probably <u+fa>",1,5
"rt ive got bad astigmatism and eye floaters enough to sail a ship on my depth perception with eyes is cra…",1,5
"rt <u+fd> ring season <u+fd> congrats to the power couple on their engagement lovewins",1,5
"rt sorry folks a friend in london received this message yesterday but luckily for her is seems to be a hoax i will de…",1,5
"brooch victoria and albert museum",0,5
"rt into the spider verse suit revealed for spider man miles morales it is also animated like in the movie",1,5
"gud night vivi <u+fe><u+fe><u+fe>",1,5
"and i have not watched your video yet so i cant wait for that kick in the crotch lol",1,5
"ow ow yeah lol",1,5
"my crush texted <u+fd>",0,5
"rt so many black people are homophobic it’s sad smh",1,5
"fbartlam so after you steal a large cement block with lou reed’s handprints what’s your endgame? <u+f>",1,5
"yes that is boy",1,5
"rt day i vote ateez for worldwide fans’ choice mamavote",1,5
"we all know the mainstream media lies",0,5
"rt its friday avoid the bookings beloved",1,5
"hitoka i know omfg",1,5
"thats what i was thinking watching pekoras stream last night hope you can do that well congrats…",1,5
"rt <u+fa>lawyers democrats need immediate public records requests to every pa county re requests by or on behalf of the trump cam…",1,5
"shoutout to duolingo <u+f>",1,5
"cheerers nuke croatia",0,5
"david obrien and ken rosenthal reported friday that the braves ""have contacted wainwright"" noting that the organi…",0,5
"rt resumen",1,5
"rt this is how to celebrate halloween at home this year",1,5
"rt mama’s fan choice awards mamavote treasure",1,5
"rt we have had more than enough of trumpsdeadlysins pass it on to agree",1,5
" time",0,5
"is it normal to experience random pains in random parts of your body? or am i just a whole mess of fucked up? <u+f>",0,5
"rt well share this with our team thanks",1,5
"rt im voting for nct for favorite social artist at the amas nct ",1,5
"thats so cute",1,5
"on deck for tonight <u+fa>",0,5
"rt everyones mental health when it heard national lockdown was on the way",1,5
"how about you build a rehab center first",1,5
"jane they always do that shit for what",1,5
"her knees must be tired all that walking and stuff <u+ff>",1,5
"it’s okay it’s time feel free",1,5
"what will bitcoin’s price be at pm et on election day ?",0,5
"wpial playoffs north catholic mt pleasant nd q",0,5
"freebies for jimin and namjoon birthday event today<u+fc> see you soon <u+f>",1,5
"i been laughing all day man everything hilarious today",0,5
"rt remember ",1,5
" and formerly of la coka nostra come together to form napalm drop and release their debut albu…",1,5
"i miss addictt the energy this man had he will never be forgotten",1,5
"rt my child be on my hip like a glock",1,5
"rt comment below your hottest take on seraphine <u+f>",1,5
"rt hodag has created a world of warcraft ui addon shadowlands ui using custom assets based on art that blizzard created for sh…",1,5
"god gets all the praises for sure",0,5
"rt look more than dogs are set to be euthanized in the payatas pound in quezon city later today private group red cu…",1,5
"@ theyre on the left side of the two party system which is just a testament t…",1,5
"rt if you ever wanted evidence that no one is bulletproof from shit on the internet it’s this people tend to forget that the…",1,5
"rt me when someone asks how i’ve been doing",1,5
"learn to smile in every situation<u+f>",0,5
"exactlyyyyy",0,5
"slowly music has become more like nicotine to me but im glad that it didnt have any harmful effects coming along <u+fb>",0,5
"so beautiful",1,5
"rt just announced twt will make the tv debut of their highly anticipated new single and perform their record breaking h…",1,5
"oh yea i got around to finishing the sidestories and yea it was neat",0,5
"hiking backbone trail at chiefloganstatepark in logan wv appalachia nature stateparks @ chief logan state pa…",1,5
"and a hell of a metaphor",0,5
"rt thebrat most definitely ",1,5
"rt it’s been five fucking years",1,5
"rt bts trans [article] bts will show the stage of the new album title track life goes on at the amas usa for th…",1,5
"rt its time for the wave to hit again but in a cool way than before please say welcome to this insane duo <u+f> …",1,5
"west’s defense runs through tackle drills",0,5
"actually yes",1,5
"mytime i love myself too mwah",1,5
"rt monye i dont need million youth all i need is k dedicated and focused youth they will lead the sensitization libera…",1,5
"rt gov racicot and i just issued the following statement calling for a free fair and pe…",1,5
"golden state warriors beach towel new x"" over in stock",0,5
"u too",1,5
"rt just an fyi the opponent only need more wins to catch up with us and the voting period ends in weeks so anything can happ…",1,5
"no it was quite strange for me",1,5
"rt just in case anyone needs it<u+ff><u+><u+fef>",1,5
"rt minnesota atty gen vows to fight for mask requirements at the polls on tuesday ""we are gonna stand up…",1,5
"@silkyyy yea talk that shit",1,5
"rt mama’s fan choice awards mamavote treasure",1,5
"roberts to rhodes rolls right off the tongue after scoring her first collegiate goal in the gators last home m…",0,5
"rt insults joe biden has aimed at voters this election <u+><u+fef>fat <u+><u+fef>junkie <u+><u+fef>chumps <u+><u+fef>dog faced <u+><u+fef>horse’s ass <u+><u+fef>not very good p…",1,5
"dis nigga sexy",0,5
"suddenly i feel lonely as hell",0,5
"rt none of those things azar said happened no plan was put in place no testing no trace totallyundercontrol",1,5
"rt when you and a friend are going through it but you’re going through it together",1,5
"screaming",0,5
"and people are voting for him????",1,5
"rt rich paul began taking over the sports agent game and them crackas tried to implement a rule saying you have to be colle…",1,5
"rt awon fierce honorable hoodlums <u+f>",1,5
" cherry ariasharrystyles",1,5
"theyre ina bloody tub?",0,5
"wait if i said someone is whipped for me what does that mean help please",0,5
"it does make me laugh that the rise in cases links perfectly…",1,5
"rt ""when year old martha campbell was shot dead on a belfast street in may there was no investigation"" such an…",1,5
"z do it do it do it",1,5
"ive officially finished the first month of my happyhealthywhole project check out how i did and…",1,5
"joe biden putting the dem in dementia",1,5
"rt theyre like magnets i stg",1,5
"this episode freaks me out as a kid because of him",1,5
"we need to keep our democracy vote for biden",1,5
"rt yaaaaallllllll george lopez reunion <u+fd><u+fd><u+fd><u+fd>",1,5
"rt to my friends on twitter i just noticed that the number of followers i’m blessed to have just ticked over to milli…",1,5
"good morning",1,5
"what?",1,5
"fuji the sound <u+f><u+><u+fef>",0,5
"rt krammer it looks like today is going to be the sixth deadliest day in the pandemic so far highest of deaths since april th",1,5
"drop it",0,5
"dont come to close<u+f><u+fd>",1,5
"top seconds natural white rabbit grey skies wildest dreams complicated love happy birthday nadine lustre nadinewildestdreams",0,5
"rt the early voting is great the numbers encouraging but don’t be fooled trump rang the bells and weareolves are also ru…",1,5
"rt the president was subdued and moving fast through his speech tonight in mn the difference between the two earlier ones? the…",1,5
"i miss the old us <u+f>",0,5
"rt biden in minnesota ""the president of the united states is accusing the medical profession of making up covid deaths so t…",1,5
"rt themandalorian is back today bro celebrate by picking up the cutest shirt ever baby broda available in…",1,5
"rt no one is more oppressed than upper class white women in america today",1,5
"rt i vote for btsv taehyung from bts twt for bousnidstars bousnid",1,5
"rt excitement was through the roof for president trump’s maga event in florida yesterday “everybody seems to be rooting fo…",1,5
"rt social + eurokpop awards k replies mission <u+b><u+fef> reply with gi dle songs in separate tweets include hashtags below…",1,5
"rt this is my little sister joanna shes a beautiful year old young woman who just happens to have downs syndrome shes t…",1,5
"binge watching phasmophobia game plays <u+fe>",0,5
"rt the vatican has said that popefrancis is praying for the three people killed in a terrorist attack at a basilica in nice ht…",1,5
"joe sutton is amazing he leads us strong",1,5
"i can’t wait for john mulaney on snl tommorow snl",1,5
"rt wilcox just today i saw the data experts were predicting k daily cases in two weeks forget that try this weeken…",1,5
"im sorry some of these genuinely suck ass but heres a bunch of yosks<u+fe><u+fa> persona",0,5
"halsey posted episodes and of her “bernie and halsey discuss america” series on her youtube channel links post…",0,5
"tv husbandno contest <u+f>",1,5
"my cousin gave me a hug today and i havent had a hug in a long time i really needed it",0,5
"i had my own mandem saying me playing football was being selfish",0,5
" tarpin",1,5
"i think he has a compound with adam and a few other people living there",1,5
